id,product,season,color,color_parent,size,categoria,nivel,temporada,style,print
15ab11fc-18ee-4ce5-884f-46b116ab9d46,fira dress origin,7,black,black,M,dress,1,atemporal,night,no print
15d179f5-205a-4e9a-ba2d-33e2a25b9027,juas jumpsuit mika,7,black,black,XXL,jumpsuit,1,warm,street,miniprint
15d179f5-205a-4e9a-ba2d-33e2a25b9027,juas jumpsuit mika,7,black,black,XXXL,jumpsuit,1,warm,street,miniprint
15d179f5-205a-4e9a-ba2d-33e2a25b9027,juas jumpsuit mika,7,black,black,XL,jumpsuit,1,warm,street,miniprint
15d179f5-205a-4e9a-ba2d-33e2a25b9027,juas jumpsuit mika,7,black,black,L,jumpsuit,1,warm,street,miniprint
15d179f5-205a-4e9a-ba2d-33e2a25b9027,juas jumpsuit mika,7,black,black,M,jumpsuit,1,warm,street,miniprint
1612cad7-b3ff-4c18-91d5-237795578050,tilda top majolica,9,white,white,S,top,2,warm,classic,no print
1612cad7-b3ff-4c18-91d5-237795578050,tilda top majolica,9,white,white,M,top,2,warm,classic,no print
1612cad7-b3ff-4c18-91d5-237795578050,tilda top majolica,9,white,white,L,top,2,warm,classic,no print
1657c9fa-aedf-487d-8578-0c703190d283,ball jacket bomber ,7,khaki,green,S,jacket,3,cold,street,no print
1657c9fa-aedf-487d-8578-0c703190d283,ball jacket bomber ,7,khaki,green,M,jacket,3,cold,street,no print
1657c9fa-aedf-487d-8578-0c703190d283,ball jacket bomber ,7,khaki,green,L,jacket,3,cold,street,no print
16591494-23da-45df-b19a-7584e008ff9d,jog skirt happy ,7,blue_dark,blue,XS,skirt,1,atemporal,casual,no print
16591494-23da-45df-b19a-7584e008ff9d,jog skirt happy ,7,blue_dark,blue,L,skirt,1,atemporal,casual,no print
16591494-23da-45df-b19a-7584e008ff9d,jog skirt happy ,7,blue_dark,blue,S,skirt,1,atemporal,casual,no print
16591494-23da-45df-b19a-7584e008ff9d,jog skirt happy ,7,blue_dark,blue,XXS,skirt,1,atemporal,casual,no print
16591494-23da-45df-b19a-7584e008ff9d,jog skirt happy ,7,blue_dark,blue,M,skirt,1,atemporal,casual,no print
165bcac8-b2d8-4faa-a377-1de17cdb16a7,clojardin shirt modal,8,blue_light,blue,XXL,shirt,2,warm,boho,floral
165bcac8-b2d8-4faa-a377-1de17cdb16a7,clojardin shirt modal,8,blue_light,blue,XXXL,shirt,2,warm,boho,floral
165bcac8-b2d8-4faa-a377-1de17cdb16a7,clojardin shirt modal,8,blue_light,blue,XL,shirt,2,warm,boho,floral
165bcac8-b2d8-4faa-a377-1de17cdb16a7,clojardin shirt modal,8,blue_light,blue,L,shirt,2,warm,boho,floral
165bcac8-b2d8-4faa-a377-1de17cdb16a7,clojardin shirt modal,8,blue_light,blue,X4XL,shirt,2,warm,boho,floral
166691ce-95d7-4131-96a1-37cc557503e6,ava tshirt season,7,red,red,S,shirt,2,warm,classic,no print
166691ce-95d7-4131-96a1-37cc557503e6,ava tshirt season,7,red,red,M,shirt,2,warm,classic,no print
16698b3c-74f4-4d7a-afaa-a70ee46f8101,alpaca sweater femme ,7,blue_light,blue,S,sweater,2,cold,casual,no print
16698b3c-74f4-4d7a-afaa-a70ee46f8101,alpaca sweater femme ,7,blue_light,blue,XS,sweater,2,cold,casual,no print
16698b3c-74f4-4d7a-afaa-a70ee46f8101,alpaca sweater femme ,7,blue_light,blue,M,sweater,2,cold,casual,no print
167172e2-fb1a-447c-ab32-8eded9099096,leyre shirt forest ,8,black,black,S,shirt,2,cold,boho,no print
167172e2-fb1a-447c-ab32-8eded9099096,leyre shirt forest ,8,black,black,M,shirt,2,cold,boho,no print
167172e2-fb1a-447c-ab32-8eded9099096,leyre shirt forest ,8,black,black,L,shirt,2,cold,boho,no print
1678405b-fe61-4c53-9d3a-36d91716cee5,chrysam shirt print ,9,red,red,XXL,shirt,2,cold,boho,floral
1678405b-fe61-4c53-9d3a-36d91716cee5,chrysam shirt print ,9,red,red,XL,shirt,2,cold,boho,floral
1678405b-fe61-4c53-9d3a-36d91716cee5,chrysam shirt print ,9,red,red,L,shirt,2,cold,boho,floral
1678405b-fe61-4c53-9d3a-36d91716cee5,chrysam shirt print ,9,red,red,S,shirt,2,cold,boho,floral
1678405b-fe61-4c53-9d3a-36d91716cee5,chrysam shirt print ,9,red,red,M,shirt,2,cold,boho,floral
168bd926-fa20-4deb-b967-5731c592d64c,knitted pant regular,9,blue_dark,blue,XS,pant,1,cold,classic,no print
168bd926-fa20-4deb-b967-5731c592d64c,knitted pant regular,9,blue_dark,blue,XXL,pant,1,cold,classic,no print
168bd926-fa20-4deb-b967-5731c592d64c,knitted pant regular,9,blue_dark,blue,XL,pant,1,cold,classic,no print
168bd926-fa20-4deb-b967-5731c592d64c,knitted pant regular,9,blue_dark,blue,L,pant,1,cold,classic,no print
168bd926-fa20-4deb-b967-5731c592d64c,knitted pant regular,9,blue_dark,blue,S,pant,1,cold,classic,no print
168bd926-fa20-4deb-b967-5731c592d64c,knitted pant regular,9,blue_dark,blue,M,pant,1,cold,classic,no print
168fe5d5-397f-4fe1-a974-6dfd7973154c,silver dress nine,7,beige,beige,S,dress,1,warm,boho,no print
168fe5d5-397f-4fe1-a974-6dfd7973154c,silver dress nine,7,beige,beige,M,dress,1,warm,boho,no print
168fe5d5-397f-4fe1-a974-6dfd7973154c,silver dress nine,7,beige,beige,XL,dress,1,warm,boho,no print
168fe5d5-397f-4fe1-a974-6dfd7973154c,silver dress nine,7,beige,beige,L,dress,1,warm,boho,no print
1692bd79-6fab-4781-a777-f5ea7e96972e,bygina top rib ,7,black,black,XS,top,2,warm,boho,no print
1692bd79-6fab-4781-a777-f5ea7e96972e,bygina top rib ,7,black,black,XL,top,2,warm,boho,no print
1692bd79-6fab-4781-a777-f5ea7e96972e,bygina top rib ,7,black,black,L,top,2,warm,boho,no print
1692bd79-6fab-4781-a777-f5ea7e96972e,bygina top rib ,7,black,black,S,top,2,warm,boho,no print
1692bd79-6fab-4781-a777-f5ea7e96972e,bygina top rib ,7,black,black,M,top,2,warm,boho,no print
169baa68-103d-43aa-ba8a-51f669181796,vmcelena t-shirt jrs,8,black,black,XS,shirt,2,atemporal,boho,no print
169baa68-103d-43aa-ba8a-51f669181796,vmcelena t-shirt jrs,8,black,black,XL,shirt,2,atemporal,boho,no print
169baa68-103d-43aa-ba8a-51f669181796,vmcelena t-shirt jrs,8,black,black,L,shirt,2,atemporal,boho,no print
169baa68-103d-43aa-ba8a-51f669181796,vmcelena t-shirt jrs,8,black,black,S,shirt,2,atemporal,boho,no print
169baa68-103d-43aa-ba8a-51f669181796,vmcelena t-shirt jrs,8,black,black,M,shirt,2,atemporal,boho,no print
16a4e2fd-2b08-40c6-b574-2e3265e172d0,bsulfa sweater blendshe ,8,blue_dark,blue,XS,sweater,2,cold,classic,stripe
16a4e2fd-2b08-40c6-b574-2e3265e172d0,bsulfa sweater blendshe ,8,blue_dark,blue,XL,sweater,2,cold,classic,stripe
16a4e2fd-2b08-40c6-b574-2e3265e172d0,bsulfa sweater blendshe ,8,blue_dark,blue,L,sweater,2,cold,classic,stripe
16a4e2fd-2b08-40c6-b574-2e3265e172d0,bsulfa sweater blendshe ,8,blue_dark,blue,S,sweater,2,cold,classic,stripe
16a4e2fd-2b08-40c6-b574-2e3265e172d0,bsulfa sweater blendshe ,8,blue_dark,blue,M,sweater,2,cold,classic,stripe
16b930c6-afb2-4681-88e0-dc2b3dc1a045,french tshirt tim ,7,blue_dark,blue,XS,shirt,2,warm,casual,no print
16b930c6-afb2-4681-88e0-dc2b3dc1a045,french tshirt tim ,7,blue_dark,blue,XL,shirt,2,warm,casual,no print
16b930c6-afb2-4681-88e0-dc2b3dc1a045,french tshirt tim ,7,blue_dark,blue,L,shirt,2,warm,casual,no print
16b930c6-afb2-4681-88e0-dc2b3dc1a045,french tshirt tim ,7,blue_dark,blue,S,shirt,2,warm,casual,no print
16b930c6-afb2-4681-88e0-dc2b3dc1a045,french tshirt tim ,7,blue_dark,blue,M,shirt,2,warm,casual,no print
16cbad0e-1ce6-4830-8a2c-895457f41bca,linen shirt cotton ,8,black,black,XS,shirt,2,warm,boho,no print
16cbad0e-1ce6-4830-8a2c-895457f41bca,linen shirt cotton ,8,black,black,XXL,shirt,2,warm,boho,no print
16cbad0e-1ce6-4830-8a2c-895457f41bca,linen shirt cotton ,8,black,black,XL,shirt,2,warm,boho,no print
16cbad0e-1ce6-4830-8a2c-895457f41bca,linen shirt cotton ,8,black,black,L,shirt,2,warm,boho,no print
16cbad0e-1ce6-4830-8a2c-895457f41bca,linen shirt cotton ,8,black,black,S,shirt,2,warm,boho,no print
16cbad0e-1ce6-4830-8a2c-895457f41bca,linen shirt cotton ,8,black,black,M,shirt,2,warm,boho,no print
16fd1c30-47fb-49e4-bf0e-135688bd71b4,vmcira t-shirt vneck ,8,camel,brown,XS,shirt,2,warm,classic,no print
16fd1c30-47fb-49e4-bf0e-135688bd71b4,vmcira t-shirt vneck ,8,camel,brown,XL,shirt,2,warm,classic,no print
16fd1c30-47fb-49e4-bf0e-135688bd71b4,vmcira t-shirt vneck ,8,camel,brown,L,shirt,2,warm,classic,no print
16fd1c30-47fb-49e4-bf0e-135688bd71b4,vmcira t-shirt vneck ,8,camel,brown,S,shirt,2,warm,classic,no print
16fd1c30-47fb-49e4-bf0e-135688bd71b4,vmcira t-shirt vneck ,8,camel,brown,M,shirt,2,warm,classic,no print
17044c72-392e-4403-adae-38926f4e82d5,dots jumpsuit long ,7,black,black,S,jumpsuit,1,warm,classic,no print
17044c72-392e-4403-adae-38926f4e82d5,dots jumpsuit long ,7,black,black,M,jumpsuit,1,warm,classic,no print
17044c72-392e-4403-adae-38926f4e82d5,dots jumpsuit long ,7,black,black,XL,jumpsuit,1,warm,classic,no print
17044c72-392e-4403-adae-38926f4e82d5,dots jumpsuit long ,7,black,black,L,jumpsuit,1,warm,classic,no print
170910d9-0f24-46ea-9642-1928505d465c,majolica jacket bomber ,8,blue_dark,blue,S,jacket,3,warm,boho,floral
170910d9-0f24-46ea-9642-1928505d465c,majolica jacket bomber ,7,blue_dark,blue,S,jacket,3,warm,boho,floral
170910d9-0f24-46ea-9642-1928505d465c,majolica jacket bomber ,8,blue_dark,blue,M,jacket,3,warm,boho,floral
170910d9-0f24-46ea-9642-1928505d465c,majolica jacket bomber ,7,blue_dark,blue,M,jacket,3,warm,boho,floral
170910d9-0f24-46ea-9642-1928505d465c,majolica jacket bomber ,8,blue_dark,blue,L,jacket,3,warm,boho,floral
170910d9-0f24-46ea-9642-1928505d465c,majolica jacket bomber ,7,blue_dark,blue,L,jacket,3,warm,boho,floral
17353284-b6f2-40db-a279-fb33c32bde3c,rihanna dress easy ,8,rust,orange,XS,dress,1,atemporal,boho,no print
17353284-b6f2-40db-a279-fb33c32bde3c,rihanna dress easy ,8,rust,orange,XL,dress,1,atemporal,boho,no print
17353284-b6f2-40db-a279-fb33c32bde3c,rihanna dress easy ,8,rust,orange,L,dress,1,atemporal,boho,no print
17353284-b6f2-40db-a279-fb33c32bde3c,rihanna dress easy ,8,rust,orange,S,dress,1,atemporal,boho,no print
17353284-b6f2-40db-a279-fb33c32bde3c,rihanna dress easy ,8,rust,orange,M,dress,1,atemporal,boho,no print
1735d199-d25f-4c35-a527-a712cc3f0808,pcana jacket suede ,9,yellow_light,yellow,XS,jacket,3,cold,street,leather
1735d199-d25f-4c35-a527-a712cc3f0808,pcana jacket suede ,9,yellow_light,yellow,XL,jacket,3,cold,street,leather
1735d199-d25f-4c35-a527-a712cc3f0808,pcana jacket suede ,9,yellow_light,yellow,L,jacket,3,cold,street,leather
1735d199-d25f-4c35-a527-a712cc3f0808,pcana jacket suede ,9,yellow_light,yellow,S,jacket,3,cold,street,leather
1735d199-d25f-4c35-a527-a712cc3f0808,pcana jacket suede ,9,yellow_light,yellow,M,jacket,3,cold,street,leather
173abba0-6476-49ed-9089-c36ca3bce869,dahlia jeans freeman ,8,green_light,green_light,XS,jeans,1,warm,casual,no print
173abba0-6476-49ed-9089-c36ca3bce869,dahlia jeans freeman ,8,green_light,green_light,XL,jeans,1,warm,casual,no print
173abba0-6476-49ed-9089-c36ca3bce869,dahlia jeans freeman ,8,green_light,green_light,L,jeans,1,warm,casual,no print
173abba0-6476-49ed-9089-c36ca3bce869,dahlia jeans freeman ,8,green_light,green_light,S,jeans,1,warm,casual,no print
173abba0-6476-49ed-9089-c36ca3bce869,dahlia jeans freeman ,8,green_light,green_light,M,jeans,1,warm,casual,no print
1743f273-767b-45f9-9512-790bf9c975cc,senes shirt bambi ,7,blue_light,blue,S,shirt,2,warm,boho,no print
1743f273-767b-45f9-9512-790bf9c975cc,senes shirt bambi ,7,blue_light,blue,M,shirt,2,warm,boho,no print
1743f273-767b-45f9-9512-790bf9c975cc,senes shirt bambi ,7,blue_light,blue,L,shirt,2,warm,boho,no print
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,8,black,black,XS,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,7,black,black,XS,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,8,black,black,XXL,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,7,black,black,XXL,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,8,black,black,XL,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,7,black,black,XL,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,8,black,black,L,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,7,black,black,L,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,8,black,black,S,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,7,black,black,S,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,8,black,black,M,pant,1,cold,classic,miniprint
174a6386-abc2-49de-b5bb-303bede114b7,olive pant alabama,7,black,black,M,pant,1,cold,classic,miniprint
17595038-4b0e-49b6-ac9c-869fbff12bda,oahu skirt lili,7,green,green,S,skirt,1,atemporal,boho,no print
17595038-4b0e-49b6-ac9c-869fbff12bda,oahu skirt lili,7,green,green,M,skirt,1,atemporal,boho,no print
17595038-4b0e-49b6-ac9c-869fbff12bda,oahu skirt lili,7,green,green,L,skirt,1,atemporal,boho,no print
175d1af3-40a8-44bd-9d60-f26efa320bb2,hearts dress season,9,red,red,S,dress,1,atemporal,boho,miniprint
175d1af3-40a8-44bd-9d60-f26efa320bb2,hearts dress season,9,red,red,M,dress,1,atemporal,boho,miniprint
175d1af3-40a8-44bd-9d60-f26efa320bb2,hearts dress season,9,red,red,L,dress,1,atemporal,boho,miniprint
17627e66-31da-4ee2-bc78-7e11e0c8e9b7,objlisa pant noos ,8,blue_dark,blue,XS,pant,1,cold,street,no print
17627e66-31da-4ee2-bc78-7e11e0c8e9b7,objlisa pant noos ,8,blue_dark,blue,XL,pant,1,cold,street,no print
17627e66-31da-4ee2-bc78-7e11e0c8e9b7,objlisa pant noos ,8,blue_dark,blue,L,pant,1,cold,street,no print
17627e66-31da-4ee2-bc78-7e11e0c8e9b7,objlisa pant noos ,8,blue_dark,blue,S,pant,1,cold,street,no print
17627e66-31da-4ee2-bc78-7e11e0c8e9b7,objlisa pant noos ,8,blue_dark,blue,M,pant,1,cold,street,no print
176ff139-6fd1-4196-a9c4-5b6d79ac4e17,cherry jacket trench,7,beige,beige,S,trench,3,cold,classic,no print
176ff139-6fd1-4196-a9c4-5b6d79ac4e17,cherry jacket trench,7,beige,beige,M,trench,3,cold,classic,no print
176ff139-6fd1-4196-a9c4-5b6d79ac4e17,cherry jacket trench,7,beige,beige,L,trench,3,cold,classic,no print
17707a86-1e51-4079-8ba6-28016d13a95c,pcbippa sweater wool ,7,pink,pink,XS,sweater,2,atemporal,casual,no print
17707a86-1e51-4079-8ba6-28016d13a95c,pcbippa sweater wool ,7,pink,pink,XL,sweater,2,atemporal,casual,no print
17707a86-1e51-4079-8ba6-28016d13a95c,pcbippa sweater wool ,7,pink,pink,L,sweater,2,atemporal,casual,no print
17707a86-1e51-4079-8ba6-28016d13a95c,pcbippa sweater wool ,7,pink,pink,S,sweater,2,atemporal,casual,no print
17707a86-1e51-4079-8ba6-28016d13a95c,pcbippa sweater wool ,7,pink,pink,M,sweater,2,atemporal,casual,no print
178db810-51ab-490b-9a47-70283bc7da6a,ihvera tshirt amber ,9,blue_dark,blue,XS,shirt,2,warm,classic,floral
178db810-51ab-490b-9a47-70283bc7da6a,ihvera tshirt amber ,9,blue_dark,blue,XXL,shirt,2,warm,classic,floral
178db810-51ab-490b-9a47-70283bc7da6a,ihvera tshirt amber ,9,blue_dark,blue,XL,shirt,2,warm,classic,floral
178db810-51ab-490b-9a47-70283bc7da6a,ihvera tshirt amber ,9,blue_dark,blue,L,shirt,2,warm,classic,floral
178db810-51ab-490b-9a47-70283bc7da6a,ihvera tshirt amber ,9,blue_dark,blue,S,shirt,2,warm,classic,floral
178db810-51ab-490b-9a47-70283bc7da6a,ihvera tshirt amber ,9,blue_dark,blue,M,shirt,2,warm,classic,floral
179ada61-fd19-43f6-91ca-625bf47c9f60,agathe skirt mila ,9,blue_dark,blue,S,skirt,1,warm,boho,floral
179ada61-fd19-43f6-91ca-625bf47c9f60,agathe skirt mila ,9,blue_dark,blue,M,skirt,1,warm,boho,floral
179ada61-fd19-43f6-91ca-625bf47c9f60,agathe skirt mila ,9,blue_dark,blue,L,skirt,1,warm,boho,floral
17a2384c-d294-4c3c-b59c-7405cc5ea1ca,vicosana scarf wool ,8,brown,brown,UNQ,scarf,3,atemporal,classic,no print
17b3aeca-22dc-419c-b207-a1ebc106df5e,jule sweater colors ,7,black,black,S,sweater,2,cold,boho,no print
17b3aeca-22dc-419c-b207-a1ebc106df5e,jule sweater colors ,7,black,black,M,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,8,yellow,yellow,XS,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,7,yellow,yellow,XS,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,8,yellow,yellow,XXL,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,7,yellow,yellow,XXL,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,8,yellow,yellow,XL,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,7,yellow,yellow,XL,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,8,yellow,yellow,L,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,7,yellow,yellow,L,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,8,yellow,yellow,S,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,7,yellow,yellow,S,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,8,yellow,yellow,M,sweater,2,cold,boho,no print
17cca12b-de75-4fcb-bb15-74caac92007f,nona sweater oneck ,7,yellow,yellow,M,sweater,2,cold,boho,no print
17e8dcce-0852-4793-b00f-932ec6f32938,fqyr jumpsuit solid ,9,blue_dark,blue,XXL,jumpsuit,1,warm,street,no print
17e8dcce-0852-4793-b00f-932ec6f32938,fqyr jumpsuit solid ,9,blue_dark,blue,XL,jumpsuit,1,warm,street,no print
17e8dcce-0852-4793-b00f-932ec6f32938,fqyr jumpsuit solid ,9,blue_dark,blue,L,jumpsuit,1,warm,street,no print
17e8dcce-0852-4793-b00f-932ec6f32938,fqyr jumpsuit solid ,9,blue_dark,blue,S,jumpsuit,1,warm,street,no print
17e8dcce-0852-4793-b00f-932ec6f32938,fqyr jumpsuit solid ,9,blue_dark,blue,M,jumpsuit,1,warm,street,no print
17fa6552-b2ae-4acd-b0fc-4d736b362fb3,split shirt solid ,9,black,black,XXL,shirt,2,warm,classic,no print
17fa6552-b2ae-4acd-b0fc-4d736b362fb3,split shirt solid ,9,black,black,XXXL,shirt,2,warm,classic,no print
17fa6552-b2ae-4acd-b0fc-4d736b362fb3,split shirt solid ,9,black,black,XL,shirt,2,warm,classic,no print
17fa6552-b2ae-4acd-b0fc-4d736b362fb3,split shirt solid ,9,black,black,L,shirt,2,warm,classic,no print
17fa6552-b2ae-4acd-b0fc-4d736b362fb3,split shirt solid ,9,black,black,S,shirt,2,warm,classic,no print
17fa6552-b2ae-4acd-b0fc-4d736b362fb3,split shirt solid ,9,black,black,M,shirt,2,warm,classic,no print
18064421-0c98-4450-84fc-729117121ba5,miniprint jumpsuit maj ,9,blue_dark,blue,S,jumpsuit,1,warm,boho,floral
18064421-0c98-4450-84fc-729117121ba5,miniprint jumpsuit maj ,9,blue_dark,blue,M,jumpsuit,1,warm,boho,floral
18064421-0c98-4450-84fc-729117121ba5,miniprint jumpsuit maj ,9,blue_dark,blue,L,jumpsuit,1,warm,boho,floral
183bb934-5555-4265-b83a-7f0e7b48eb3e,pretty top season ,7,white,white,S,top,2,warm,boho,no print
183bb934-5555-4265-b83a-7f0e7b48eb3e,pretty top season ,7,white,white,M,top,2,warm,boho,no print
183bb934-5555-4265-b83a-7f0e7b48eb3e,pretty top season ,7,white,white,L,top,2,warm,boho,no print
184976eb-09bc-42a5-b535-cbecde6bf453,rarya short flower ,7,blue_dark,blue,XXL,shorts,1,atemporal,boho,floral
184976eb-09bc-42a5-b535-cbecde6bf453,rarya short flower ,7,blue_dark,blue,XXXL,shorts,1,atemporal,boho,floral
184976eb-09bc-42a5-b535-cbecde6bf453,rarya short flower ,7,blue_dark,blue,XL,shorts,1,atemporal,boho,floral
184976eb-09bc-42a5-b535-cbecde6bf453,rarya short flower ,7,blue_dark,blue,L,shorts,1,atemporal,boho,floral
184976eb-09bc-42a5-b535-cbecde6bf453,rarya short flower ,7,blue_dark,blue,M,shorts,1,atemporal,boho,floral
18525073-4947-482c-8753-7d0a956273cb,ally shirt bright ,7,blue_dark,blue,XS,shirt,2,warm,classic,no print
18525073-4947-482c-8753-7d0a956273cb,ally shirt bright ,7,blue_dark,blue,XXL,shirt,2,warm,classic,no print
18525073-4947-482c-8753-7d0a956273cb,ally shirt bright ,7,blue_dark,blue,XL,shirt,2,warm,classic,no print
18525073-4947-482c-8753-7d0a956273cb,ally shirt bright ,7,blue_dark,blue,L,shirt,2,warm,classic,no print
18525073-4947-482c-8753-7d0a956273cb,ally shirt bright ,7,blue_dark,blue,S,shirt,2,warm,classic,no print
18525073-4947-482c-8753-7d0a956273cb,ally shirt bright ,7,blue_dark,blue,M,shirt,2,warm,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,8,beige,beige,XXL,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,9,beige,beige,XXL,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,7,beige,beige,XXL,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,8,beige,beige,XL,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,9,beige,beige,XL,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,7,beige,beige,XL,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,8,beige,beige,L,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,9,beige,beige,L,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,7,beige,beige,L,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,8,beige,beige,S,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,9,beige,beige,S,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,7,beige,beige,S,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,8,beige,beige,M,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,9,beige,beige,M,pant,1,cold,classic,no print
18585abf-7cb4-435f-9689-5f4a6655e1ca,vert pant bonnes ,7,beige,beige,M,pant,1,cold,classic,no print
186e83f2-4a74-40ec-9184-e86daac89ca1,leo skirt charlior,8,grey,grey,S,skirt,1,cold,boho,animal_print
186e83f2-4a74-40ec-9184-e86daac89ca1,leo skirt charlior,8,grey,grey,M,skirt,1,cold,boho,animal_print
189276bd-07fb-48ff-b20d-c3b0ba835981,stripe dress jersey ,9,black,black,XS,dress,1,atemporal,casual,no print
189276bd-07fb-48ff-b20d-c3b0ba835981,stripe dress jersey ,9,black,black,XL,dress,1,atemporal,casual,no print
189276bd-07fb-48ff-b20d-c3b0ba835981,stripe dress jersey ,9,black,black,L,dress,1,atemporal,casual,no print
189276bd-07fb-48ff-b20d-c3b0ba835981,stripe dress jersey ,9,black,black,S,dress,1,atemporal,casual,no print
189276bd-07fb-48ff-b20d-c3b0ba835981,stripe dress jersey ,9,black,black,M,dress,1,atemporal,casual,no print
189a066a-d643-42f1-927a-1c1709a8dc01,luton foulard closet,9,sand,beige,UNQ,foulard,3,cold,boho,no print
18a2cde0-bb7c-457d-813e-3fcf0c977f86,carvalerie jacket short,9,blue_dark,blue,X4XL,jacket,3,cold,classic,no print
18a2cde0-bb7c-457d-813e-3fcf0c977f86,carvalerie jacket short,9,blue_dark,blue,XXL,jacket,3,cold,classic,no print
18a2cde0-bb7c-457d-813e-3fcf0c977f86,carvalerie jacket short,9,blue_dark,blue,XL,jacket,3,cold,classic,no print
18a2cde0-bb7c-457d-813e-3fcf0c977f86,carvalerie jacket short,9,blue_dark,blue,XXXL,jacket,3,cold,classic,no print
18a472b6-f3a7-4915-9d54-6a2137b3d818,side jeans denim ,9,ecru,beige,XS,jeans,1,cold,street,no print
18a472b6-f3a7-4915-9d54-6a2137b3d818,side jeans denim ,9,ecru,beige,XL,jeans,1,cold,street,no print
18a472b6-f3a7-4915-9d54-6a2137b3d818,side jeans denim ,9,ecru,beige,L,jeans,1,cold,street,no print
18a472b6-f3a7-4915-9d54-6a2137b3d818,side jeans denim ,9,ecru,beige,S,jeans,1,cold,street,no print
18a472b6-f3a7-4915-9d54-6a2137b3d818,side jeans denim ,9,ecru,beige,M,jeans,1,cold,street,no print
18ab2d3b-9826-4baa-807e-710f6cd8cd0c,fransesca sweater night ,8,black,black,XS,sweater,2,cold,boho,no print
18ab2d3b-9826-4baa-807e-710f6cd8cd0c,fransesca sweater night ,8,black,black,XL,sweater,2,cold,boho,no print
18ab2d3b-9826-4baa-807e-710f6cd8cd0c,fransesca sweater night ,8,black,black,L,sweater,2,cold,boho,no print
18ab2d3b-9826-4baa-807e-710f6cd8cd0c,fransesca sweater night ,8,black,black,S,sweater,2,cold,boho,no print
18ab2d3b-9826-4baa-807e-710f6cd8cd0c,fransesca sweater night ,8,black,black,M,sweater,2,cold,boho,no print
18d61972-34bb-4ea5-a08b-bb4f0a5e01e7,zea short pant,7,pink,pink,XL,pant,1,atemporal,classic,no print
